复权净值,累计净值,最大回撤,单位净值,涨跌幅,日期,管理人名称,产品代码,产品名称,产品简称,管理人规模,策略类型
1.22,1.22,-0.010543390105434,1.22,-0.002452984464431818,2019-06-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.211,1.211,-0.017842660178426617,1.211,-0.007377049180327785,2019-06-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.218,1.218,-0.0121654501216546,1.218,0.0057803468208091615,2019-06-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.221,1.221,-0.009732360097323608,1.221,0.0024630541871922115,2019-06-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.225,1.225,-0.006488240064882406,1.225,0.003276003276003279,2019-06-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.233,1.233,0.0,1.233,0.006530612244897965,2019-06-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.238,1.238,0.0,1.238,0.004055150040551413,2019-06-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.239,1.239,0.0,1.239,0.0008077544426495249,2019-06-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.238,1.238,-0.0008071025020178465,1.238,-0.0008071025020178465,2019-06-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.231,1.231,-0.006456820016142055,1.231,-0.005654281098545958,2019-06-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.227,1.227,-0.009685230024213082,1.227,-0.0032493907392363956,2019-07-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.241,1.241,0.0,1.241,0.011409942950285258,2019-07-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.243,1.243,0.0,1.243,0.0016116035455278014,2019-07-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.24,1.24,-0.0024135156878520624,1.24,-0.0024135156878520624,2019-07-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.239,1.239,-0.003218020917135964,1.239,-0.000806451612903137,2019-07-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.246,1.246,0.0,1.246,0.005649717514124209,2019-07-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.256,1.256,0.0,1.256,0.008025682182985562,2019-07-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.256,1.256,0.0,1.256,0.0,2019-07-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.248,1.248,-0.006369426751592362,1.248,-0.006369426751592362,2019-07-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.24,1.24,-0.012738853503184724,1.24,-0.006410256410256416,2019-07-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.215,1.215,-0.032643312101910765,1.215,-0.020161290322580575,2019-07-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.222,1.222,-0.02707006369426754,1.222,0.005761316872427897,2019-07-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.225,1.225,-0.024681528662420314,1.225,0.0024549918166940376,2019-07-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.231,1.231,-0.019904458598726044,1.231,0.0048979591836734735,2019-07-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.23,1.23,-0.02070063694267518,1.23,-0.0008123476848091891,2019-07-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.213,1.213,-0.03423566878980886,1.213,-0.013821138211382035,2019-07-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.213,1.213,-0.03423566878980886,1.213,0.0,2019-07-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.22,1.22,-0.02866242038216563,1.22,0.0057708161582851565,2019-07-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.219,1.219,-0.029458598726114588,1.219,-0.0008196721311474508,2019-07-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.208,1.208,-0.03821656050955417,1.208,-0.009023789991796653,2019-07-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.204,1.204,-0.04140127388535036,1.204,-0.0033112582781456984,2019-07-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.195,1.195,-0.048566878980891674,1.195,-0.00747508305647832,2019-07-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.183,1.183,-0.05812101910828022,1.183,-0.010041841004184109,2019-07-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.169,1.169,-0.06926751592356685,1.169,-0.011834319526627229,2019-08-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.188,1.188,-0.05414012738853508,1.188,0.016253207869974255,2019-08-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.226,1.226,-0.02388535031847136,1.226,0.031986531986532014,2019-08-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.237,1.237,-0.015127388535031773,1.237,0.008972267536704829,2019-08-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.237,1.237,-0.015127388535031773,1.237,0.0,2019-08-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.235,1.235,-0.016719745222929863,1.235,-0.0016168148746968484,2019-08-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.255,1.255,-0.0007961783439491336,1.255,0.0161943319838055,2019-08-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.253,1.253,-0.0023885350318472243,1.253,-0.0015936254980079697,2019-08-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.254,1.254,-0.0015923566878980906,1.254,0.0007980845969673679,2019-08-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.239,1.239,-0.013535031847133682,1.239,-0.0119617224880382,2019-08-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.227,1.227,-0.023089171974522225,1.227,-0.009685230024213082,2019-08-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.225,1.225,-0.024681528662420314,1.225,-0.001629991850040751,2019-08-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.216,1.216,-0.03184713375796181,1.216,-0.007346938775510301,2019-08-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.214,1.214,-0.0334394904458599,1.214,-0.0016447368421052646,2019-08-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.211,1.211,-0.03582802547770695,1.211,-0.002471169686985084,2019-08-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.202,1.202,-0.04299363057324845,1.202,-0.007431874483897703,2019-08-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.2,1.2,-0.044585987261146535,1.2,-0.0016638935108153094,2019-08-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.209,1.209,-0.03742038216560504,1.209,0.0075000000000000995,2019-08-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.208,1.208,-0.03821656050955417,1.208,-0.0008271298593880164,2019-08-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.21,1.21,-0.036624203821656084,1.21,0.0016556291390728492,2019-08-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.221,1.221,-0.027866242038216495,1.221,0.009090909090909191,2019-08-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.217,1.217,-0.031050955414012676,1.217,-0.003276003276003279,2019-08-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.232,1.232,-0.019108280254777087,1.232,0.012325390304026212,2019-09-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.244,1.244,-0.009554140127388543,1.244,0.009740259740259749,2019-09-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.247,1.247,-0.007165605095541319,1.247,0.002411575562701056,2019-09-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.254,1.254,-0.0015923566878980906,1.254,0.005613472333600557,2019-09-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.261,1.261,0.0,1.261,0.005582137161084446,2019-09-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.255,1.255,-0.0047581284694686804,1.255,-0.0047581284694686804,2019-09-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.256,1.256,-0.003965107057890479,1.256,0.0007968127490040733,2019-09-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.243,1.243,-0.014274385408405865,1.243,-0.010350318471337501,2019-09-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.247,1.247,-0.01110229976209341,1.247,0.003218020917135964,2019-09-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.241,1.241,-0.015860428231562092,1.241,-0.00481154771451484,2019-09-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.262,1.262,0.0,1.262,0.016921837228041827,2019-09-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.253,1.253,-0.00713153724247236,1.253,-0.00713153724247236,2019-09-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.248,1.248,-0.01109350237717909,1.248,-0.0039904229848363075,2019-09-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.254,1.254,-0.006339144215530909,1.254,0.004807692307692312,2019-09-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.25,1.25,-0.009508716323296364,1.25,-0.0031897926634768766,2019-09-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.249,1.249,-0.010301109350237639,1.249,-0.0007999999999999119,2019-09-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.249,1.249,-0.010301109350237639,1.249,0.0,2019-09-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.235,1.235,-0.02139461172741673,1.235,-0.011208967173739,2019-09-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.243,1.243,-0.015055467511885821,1.243,0.006477732793522272,2019-09-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.238,1.238,-0.019017432646592728,1.238,-0.004022526146420044,2019-09-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.234,1.234,-0.02218700475435818,1.234,-0.003231017770597741,2019-10-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.222,1.222,-0.031695721077654546,1.222,-0.00972447325769855,2019-10-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.218,1.218,-0.03486529318542,1.218,-0.0032733224222585957,2019-10-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.223,1.223,-0.030903328050713094,1.223,0.0041050903119869584,2019-10-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.22,1.22,-0.033280507131537275,1.22,-0.002452984464431818,2019-10-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.238,1.238,-0.019017432646592728,1.238,0.01475409836065575,2019-10-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.238,1.238,-0.019017432646592728,1.238,0.0,2019-10-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.246,1.246,-0.012678288431061818,1.246,0.006462035541195482,2019-10-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.253,1.253,-0.00713153724247236,1.253,0.005617977528089803,2019-10-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.258,1.258,-0.0031695721077654544,1.258,0.003990422984836485,2019-10-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.256,1.256,-0.004754358161648182,1.256,-0.0015898251192368853,2019-10-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.252,1.252,-0.007923930269413636,1.252,-0.003184713375796181,2019-10-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.242,1.242,-0.015847860538827273,1.242,-0.007987220447284352,2019-10-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.236,1.236,-0.020602218700475454,1.236,-0.004830917874396139,2019-10-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.236,1.236,-0.020602218700475454,1.236,0.0,2019-10-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.231,1.231,-0.024564183835182184,1.231,-0.00404530744336561,2019-10-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.23,1.23,-0.025356576862123635,1.23,-0.0008123476848091891,2019-10-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.24,1.24,-0.01743264659271,1.24,0.008130081300813016,2019-10-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.252,1.252,-0.007923930269413636,1.252,0.009677419354838719,2019-11-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.253,1.253,-0.00713153724247236,1.253,0.0007987220447283465,2019-11-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
